city,fire_risk,frp,latitude,longitude,radius_of_risk,start_data,status,geom,id_foco_bdq
IJACI,0.73,2.9,-21.23891,-44.9553,3000,2026-04-19 16:35:00+00:00,ACTIVE,POINT(-44.9553 -21.23891),1814760165
ARAPONGA,0.35,10.5,-20.62814,-42.48535,3000,2026-04-23 00:13:00+00:00,ACTIVE,POINT(-42.48535 -20.62814),1815156886
ARAPONGA,0.35,10.5,-20.62814,-42.48536,3000,2026-04-23 00:13:00+00:00,ACTIVE,POINT(-42.48536 -20.62814),1815156887
ARAPONGA,0.08,12.5,-20.62415,-42.49294,3000,2026-04-23 00:13:00+00:00,ACTIVE,POINT(-42.49294 -20.62415),1815156854
PONTE NOVA,0.68,9.0,-20.38878,-42.81804,3000,2026-04-23 00:13:00+00:00,ACTIVE,POINT(-42.81804 -20.38878),1815156862
SÃO ROQUE DE MINAS,0.26,5.5,-20.20018,-46.73407,3000,2026-04-23 00:13:00+00:00,ACTIVE,POINT(-46.73407 -20.20018),1815156846
DELFINÓPOLIS,0.24,6.7,-20.23705,-46.8047,3000,2026-04-23 00:13:00+00:00,ACTIVE,POINT(-46.8047 -20.23705),1815156896
SÃO ROQUE DE MINAS,0.26,5.5,-20.20019,-46.73405,3000,2026-04-23 00:13:00+00:00,ACTIVE,POINT(-46.73405 -20.20019),1815156849
ARAPONGA,0.04,12.2,-20.6307,-42.50055,3000,2026-04-23 00:13:00+00:00,ACTIVE,POINT(-42.50055 -20.6307),1815156882
ARAPONGA,0.08,12.5,-20.62415,-42.49295,3000,2026-04-23 00:13:00+00:00,ACTIVE,POINT(-42.49295 -20.62415),1815156838
SÃO ROQUE DE MINAS,0.27,5.9,-20.20149,-46.74341,3000,2026-04-23 00:13:00+00:00,ACTIVE,POINT(-46.74341 -20.20149),1815156815
PARACATU,1.0,5.1,-17.16431,-46.83574,3000,2026-04-23 00:13:00+00:00,ACTIVE,POINT(-46.83574 -17.16431),1815156890
ARAPONGA,0.04,12.2,-20.6307,-42.50056,3000,2026-04-23 00:13:00+00:00,ACTIVE,POINT(-42.50056 -20.6307),1815156821
DELFINÓPOLIS,0.28,9.1,-20.23575,-46.79538,3000,2026-04-23 00:13:00+00:00,ACTIVE,POINT(-46.79538 -20.23575),1815156866
DELFINÓPOLIS,0.29,9.1,-20.23575,-46.79536,3000,2026-04-23 00:13:00+00:00,ACTIVE,POINT(-46.79536 -20.23575),1815156817
DELFINÓPOLIS,0.24,6.7,-20.23705,-46.80469,3000,2026-04-23 00:13:00+00:00,ACTIVE,POINT(-46.80469 -20.23705),1815156804
PARACATU,1.0,5.1,-17.16431,-46.83575,3000,2026-04-23 00:13:00+00:00,ACTIVE,POINT(-46.83575 -17.16431),1815156879
PONTE NOVA,0.68,9.0,-20.38878,-42.81806,3000,2026-04-23 00:13:00+00:00,ACTIVE,POINT(-42.81806 -20.38878),1815156867
SÃO ROQUE DE MINAS,0.27,5.9,-20.20149,-46.74343,3000,2026-04-23 00:13:00+00:00,ACTIVE,POINT(-46.74343 -20.20149),1815156832
JAÍBA,1.0,9.3,-15.18627,-43.98326,3000,2026-04-23 00:16:00+00:00,ACTIVE,POINT(-43.98326 -15.18627),1815156828
JAÍBA,1.0,9.3,-15.18627,-43.98324,3000,2026-04-23 00:16:00+00:00,ACTIVE,POINT(-43.98324 -15.18627),1815156865
SETUBINHA,0.06,0.7,-17.48478,-42.21809,3000,2026-04-23 03:57:00+00:00,ACTIVE,POINT(-42.21809 -17.48478),1815201349
PONTO CHIQUE,0.64,1.5,-16.709,-44.95264,3000,2026-04-23 03:57:00+00:00,ACTIVE,POINT(-44.95264 -16.709),1815203311
NANUQUE,0.28,0.6,-17.88754,-40.35723,3000,2026-04-23 03:57:00+00:00,ACTIVE,POINT(-40.35723 -17.88754),1815202460
ITAMARANDIBA,0.1,0.8,-17.89981,-42.86148,3000,2026-04-23 03:57:00+00:00,ACTIVE,POINT(-42.86148 -17.89981),1815202704
PARACATU,1.0,2.4,-17.16873,-46.83477,3000,2026-04-23 03:57:00+00:00,ACTIVE,POINT(-46.83477 -17.16873),1815202487
BONITO DE MINAS,0.46,0.7,-14.90352,-45.17941,3000,2026-04-23 03:57:00+00:00,ACTIVE,POINT(-45.17941 -14.90352),1815203058
SETUBINHA,0.06,1.9,-17.48142,-42.21749,3000,2026-04-23 03:57:00+00:00,ACTIVE,POINT(-42.21749 -17.48142),1815203297
NINHEIRA,0.65,1.7,-15.36787,-41.68977,3000,2026-04-23 03:57:00+00:00,ACTIVE,POINT(-41.68977 -15.36787),1815203699
ÁGUA BOA,0.61,0.8,-18.02888,-42.3798,3000,2026-04-23 03:57:00+00:00,ACTIVE,POINT(-42.3798 -18.02888),1815203140
JOAÍMA,0.45,0.6,-16.64898,-41.14847,3000,2026-04-23 03:57:00+00:00,ACTIVE,POINT(-41.14847 -16.64898),1815202452
SÃO ROQUE DE MINAS,0.34,2.0,-20.24407,-46.78038,3000,2026-04-23 04:00:00+00:00,ACTIVE,POINT(-46.78038 -20.24407),1815201892
SÃO ROQUE DE MINAS,0.7,1.3,-20.24197,-46.76936,3000,2026-04-23 04:00:00+00:00,ACTIVE,POINT(-46.76936 -20.24197),1815201660
SÃO ROQUE DE MINAS,0.31,1.9,-20.18996,-46.89051,3000,2026-04-23 04:00:00+00:00,ACTIVE,POINT(-46.89051 -20.18996),1815202567
DELFINÓPOLIS,0.24,1.6,-20.23956,-46.8045,3000,2026-04-23 04:00:00+00:00,ACTIVE,POINT(-46.8045 -20.23956),1815202646
SÃO ROQUE DE MINAS,0.49,0.9,-20.18069,-46.80729,3000,2026-04-23 04:00:00+00:00,ACTIVE,POINT(-46.80729 -20.18069),1815203102
DELFINÓPOLIS,0.24,10.6,-20.20048,-46.90131,3000,2026-04-23 04:00:00+00:00,ACTIVE,POINT(-46.90131 -20.20048),1815202700
DELFINÓPOLIS,0.25,10.6,-20.2012,-46.89754,3000,2026-04-23 04:00:00+00:00,ACTIVE,POINT(-46.89754 -20.2012),1815201907
SÃO FRANCISCO DE SALES,1.0,1.2,-19.9108,-49.88187,3000,2026-04-23 04:00:00+00:00,ACTIVE,POINT(-49.88187 -19.9108),1815201734
SÃO ROQUE DE MINAS,0.28,1.8,-20.20268,-46.73539,3000,2026-04-23 04:00:00+00:00,ACTIVE,POINT(-46.73539 -20.20268),1815201720
DELFINÓPOLIS,0.35,1.4,-20.23393,-46.7901,3000,2026-04-23 04:00:00+00:00,ACTIVE,POINT(-46.7901 -20.23393),1815203626
DELFINÓPOLIS,0.36,1.9,-20.1726,-46.93773,3000,2026-04-23 04:00:00+00:00,ACTIVE,POINT(-46.93773 -20.1726),1815203484
SÃO ROQUE DE MINAS,0.46,3.3,-20.23799,-46.76845,3000,2026-04-23 04:00:00+00:00,ACTIVE,POINT(-46.76845 -20.23799),1815203343
ORATÓRIOS,0.68,1.2,-20.39558,-42.81888,3000,2026-04-23 04:00:00+00:00,ACTIVE,POINT(-42.81888 -20.39558),1815203265
SÃO ROQUE DE MINAS,0.73,1.3,-20.18443,-46.89758,3000,2026-04-23 04:00:00+00:00,ACTIVE,POINT(-46.89758 -20.18443),1815202978
SÃO ROQUE DE MINAS,0.32,0.9,-20.20916,-46.76702,3000,2026-04-23 04:00:00+00:00,ACTIVE,POINT(-46.76702 -20.20916),1815202342
DELFINÓPOLIS,0.26,1.5,-20.24113,-46.79612,3000,2026-04-23 04:00:00+00:00,ACTIVE,POINT(-46.79612 -20.24113),1815202919
PONTE NOVA,0.69,1.2,-20.39497,-42.82265,3000,2026-04-23 04:00:00+00:00,ACTIVE,POINT(-42.82265 -20.39497),1815202784
DELFINÓPOLIS,0.24,1.6,-20.23564,-46.80318,3000,2026-04-23 04:00:00+00:00,ACTIVE,POINT(-46.80318 -20.23564),1815201710
SÃO ROQUE DE MINAS,0.59,2.5,-20.24135,-46.77265,3000,2026-04-23 04:00:00+00:00,ACTIVE,POINT(-46.77265 -20.24135),1815202459
DELFINÓPOLIS,0.24,1.9,-20.19498,-46.90823,3000,2026-04-23 04:00:00+00:00,ACTIVE,POINT(-46.90823 -20.19498),1815203035
DELFINÓPOLIS,0.28,2.1,-20.23244,-46.79807,3000,2026-04-23 04:00:00+00:00,ACTIVE,POINT(-46.79807 -20.23244),1815202642
SÃO ROQUE DE MINAS,0.31,1.7,-20.20925,-46.74454,3000,2026-04-23 04:00:00+00:00,ACTIVE,POINT(-46.74454 -20.20925),1815202630
DELFINÓPOLIS,0.26,2.5,-20.20192,-46.8937,3000,2026-04-23 04:00:00+00:00,ACTIVE,POINT(-46.8937 -20.20192),1815203509
SÃO ROQUE DE MINAS,0.46,2.5,-20.24072,-46.77604,3000,2026-04-23 04:00:00+00:00,ACTIVE,POINT(-46.77604 -20.24072),1815202486
DELFINÓPOLIS,0.49,1.5,-20.19478,-46.88716,3000,2026-04-23 04:00:00+00:00,ACTIVE,POINT(-46.88716 -20.19478),1815201915
SÃO ROQUE DE MINAS,0.44,1.3,-20.18923,-46.89437,3000,2026-04-23 04:00:00+00:00,ACTIVE,POINT(-46.89437 -20.18923),1815202439
SÃO GONÇALO DO PARÁ,1.0,1.5,-19.97881,-44.85513,3000,2026-04-23 04:00:00+00:00,ACTIVE,POINT(-44.85513 -19.97881),1815203096
DELFINÓPOLIS,0.24,13.8,-20.19975,-46.90523,3000,2026-04-23 04:00:00+00:00,ACTIVE,POINT(-46.90523 -20.19975),1815202273
DELFINÓPOLIS,0.24,1.5,-20.24033,-46.80035,3000,2026-04-23 04:00:00+00:00,ACTIVE,POINT(-46.80035 -20.24033),1815203029
EXTREMA,0.18,0.6,-22.79738,-46.35307,3000,2026-04-23 04:00:00+00:00,ACTIVE,POINT(-46.35307 -22.79738),1815202184
DELFINÓPOLIS,0.78,1.3,-20.18697,-46.90623,3000,2026-04-23 04:00:00+00:00,ACTIVE,POINT(-46.90623 -20.18697),1815203445
SÃO ROQUE DE MINAS,0.31,2.9,-20.20597,-46.73998,3000,2026-04-23 04:00:00+00:00,ACTIVE,POINT(-46.73998 -20.20597),1815202139
DELFINÓPOLIS,0.24,1.9,-20.19579,-46.904,3000,2026-04-23 04:00:00+00:00,ACTIVE,POINT(-46.904 -20.19579),1815202089
SÃO ROQUE DE MINAS,0.75,1.1,-20.18465,-46.8084,3000,2026-04-23 04:00:00+00:00,ACTIVE,POINT(-46.8084 -20.18465),1815201957
DELFINÓPOLIS,0.4,1.5,-20.19876,-46.88826,3000,2026-04-23 04:00:00+00:00,ACTIVE,POINT(-46.88826 -20.19876),1815202257
SÃO ROQUE DE MINAS,0.82,1.3,-20.18366,-46.90159,3000,2026-04-23 04:00:00+00:00,ACTIVE,POINT(-46.90159 -20.18366),1815203465
DELFINÓPOLIS,0.51,1.9,-20.19098,-46.90721,3000,2026-04-23 04:00:00+00:00,ACTIVE,POINT(-46.90721 -20.19098),1815201674
SACRAMENTO,0.58,1.5,-20.17365,-46.95425,3000,2026-04-23 04:00:00+00:00,ACTIVE,POINT(-46.95425 -20.17365),1815203176
SÃO ROQUE DE MINAS,0.24,1.8,-20.19872,-46.73444,3000,2026-04-23 04:00:00+00:00,ACTIVE,POINT(-46.73444 -20.19872),1815201398
DELFINÓPOLIS,0.31,2.1,-20.23318,-46.7941,3000,2026-04-23 04:00:00+00:00,ACTIVE,POINT(-46.7941 -20.23318),1815203640
DELFINÓPOLIS,0.23,1.0,-20.17977,-46.94417,3000,2026-04-23 04:00:00+00:00,ACTIVE,POINT(-46.94417 -20.17977),1815203843
DELFINÓPOLIS,0.51,1.3,-20.19017,-46.91151,3000,2026-04-23 04:00:00+00:00,ACTIVE,POINT(-46.91151 -20.19017),1815201367
SÃO ROQUE DE MINAS,0.3,0.7,-20.1775,-46.80219,3000,2026-04-23 04:00:00+00:00,ACTIVE,POINT(-46.80219 -20.1775),1815203149
SÃO ROQUE DE MINAS,0.25,1.1,-20.19939,-46.7309,3000,2026-04-23 04:00:00+00:00,ACTIVE,POINT(-46.7309 -20.19939),1815202368
UNAÍ,0.43,0.6,-16.58594,-46.96817,3000,2026-04-23 04:29:00+00:00,ACTIVE,POINT(-46.96817 -16.58594),1815165370
MONTES CLAROS,0.28,0.7,-16.75629,-44.02132,3000,2026-04-23 04:29:00+00:00,ACTIVE,POINT(-44.02132 -16.75629),1815164674
PONTO CHIQUE,0.74,0.9,-16.71076,-44.95376,3000,2026-04-23 04:29:00+00:00,ACTIVE,POINT(-44.95376 -16.71076),1815166403
BONITO DE MINAS,0.45,0.8,-14.90437,-45.17824,3000,2026-04-23 04:29:00+00:00,ACTIVE,POINT(-45.17824 -14.90437),1815165406
SÃO ROQUE DE MINAS,0.38,1.2,-20.23654,-46.76783,3000,2026-04-23 04:32:00+00:00,ACTIVE,POINT(-46.76783 -20.23654),1815163836
DELFINÓPOLIS,0.24,1.1,-20.23477,-46.80241,3000,2026-04-23 04:32:00+00:00,ACTIVE,POINT(-46.80241 -20.23477),1815165270
SÃO ROQUE DE MINAS,0.31,0.7,-20.20852,-46.74726,3000,2026-04-23 04:32:00+00:00,ACTIVE,POINT(-46.74726 -20.20852),1815165351
SACRAMENTO,0.59,2.4,-20.17376,-46.95443,3000,2026-04-23 04:32:00+00:00,ACTIVE,POINT(-46.95443 -20.17376),1815165531
SÃO ROQUE DE MINAS,0.31,0.7,-20.20571,-46.7429,3000,2026-04-23 04:32:00+00:00,ACTIVE,POINT(-46.7429 -20.20571),1815167712
DELFINÓPOLIS,0.5,1.1,-20.19071,-46.91084,3000,2026-04-23 04:32:00+00:00,ACTIVE,POINT(-46.91084 -20.19071),1815167605
PARACATU,1.0,2.6,-17.16816,-46.83495,3000,2026-04-23 04:32:00+00:00,ACTIVE,POINT(-46.83495 -17.16816),1815167390
SÃO ROQUE DE MINAS,0.62,1.0,-20.18196,-46.80888,3000,2026-04-23 04:32:00+00:00,ACTIVE,POINT(-46.80888 -20.18196),1815167552
SACRAMENTO,0.57,0.6,-20.1693,-46.93837,3000,2026-04-23 04:32:00+00:00,ACTIVE,POINT(-46.93837 -20.1693),1815164950
DELFINÓPOLIS,0.3,0.8,-20.24829,-46.7816,3000,2026-04-23 04:32:00+00:00,ACTIVE,POINT(-46.7816 -20.24829),1815167411
DELFINÓPOLIS,0.24,1.8,-20.19856,-46.90455,3000,2026-04-23 04:32:00+00:00,ACTIVE,POINT(-46.90455 -20.19856),1815167191
DELFINÓPOLIS,0.38,0.6,-20.17267,-46.93892,3000,2026-04-23 04:32:00+00:00,ACTIVE,POINT(-46.93892 -20.17267),1815167607
SACRAMENTO,0.63,3.0,-20.16089,-46.94839,3000,2026-04-23 04:32:00+00:00,ACTIVE,POINT(-46.94839 -20.16089),1815164920
DELFINÓPOLIS,0.25,1.0,-20.24265,-46.79603,3000,2026-04-23 04:32:00+00:00,ACTIVE,POINT(-46.79603 -20.24265),1815165201
SÃO ROQUE DE MINAS,0.34,3.8,-20.2449,-46.78112,3000,2026-04-23 04:32:00+00:00,ACTIVE,POINT(-46.78112 -20.2449),1815167824
SACRAMENTO,0.9,3.0,-20.16482,-46.94524,3000,2026-04-23 04:32:00+00:00,ACTIVE,POINT(-46.94524 -20.16482),1815167788
SÃO ROQUE DE MINAS,0.31,1.4,-20.20628,-46.73911,3000,2026-04-23 04:32:00+00:00,ACTIVE,POINT(-46.73911 -20.20628),1815168330
SÃO ROQUE DE MINAS,0.34,0.7,-20.19017,-46.89169,3000,2026-04-23 04:32:00+00:00,ACTIVE,POINT(-46.89169 -20.19017),1815163843
SANTA VITÓRIA,1.0,1.2,-18.85781,-50.12346,3000,2026-04-23 04:32:00+00:00,ACTIVE,POINT(-50.12346 -18.85781),1815167612
DELFINÓPOLIS,0.24,1.0,-20.24209,-46.79972,3000,2026-04-23 04:32:00+00:00,ACTIVE,POINT(-46.79972 -20.24209),1815168148
DELFINÓPOLIS,0.24,1.0,-20.2387,-46.79922,3000,2026-04-23 04:32:00+00:00,ACTIVE,POINT(-46.79922 -20.2387),1815167599
DELFINÓPOLIS,0.88,0.8,-20.18455,-46.90602,3000,2026-04-23 04:32:00+00:00,ACTIVE,POINT(-46.90602 -20.18455),1815168196
DELFINÓPOLIS,0.23,1.8,-20.17884,-46.94366,3000,2026-04-23 04:32:00+00:00,ACTIVE,POINT(-46.94366 -20.17884),1815163853
SÃO ROQUE DE MINAS,0.31,0.7,-20.20909,-46.74347,3000,2026-04-23 04:32:00+00:00,ACTIVE,POINT(-46.74347 -20.20909),1815163813
SÃO FRANCISCO DE SALES,1.0,1.6,-19.90872,-49.88279,3000,2026-04-23 04:32:00+00:00,ACTIVE,POINT(-49.88279 -19.90872),1815167481
DELFINÓPOLIS,0.24,4.9,-20.20251,-46.90131,3000,2026-04-23 04:32:00+00:00,ACTIVE,POINT(-46.90131 -20.20251),1815165196
DELFINÓPOLIS,0.36,1.0,-20.19745,-46.88912,3000,2026-04-23 04:32:00+00:00,ACTIVE,POINT(-46.88912 -20.19745),1815167762
SÃO GONÇALO DO PARÁ,1.0,0.8,-19.97654,-44.85823,3000,2026-04-23 04:32:00+00:00,ACTIVE,POINT(-44.85823 -19.97654),1815163907
DELFINÓPOLIS,0.23,1.8,-20.17603,-46.93943,3000,2026-04-23 04:32:00+00:00,ACTIVE,POINT(-46.93943 -20.17603),1815165166
DELFINÓPOLIS,0.31,1.9,-20.23252,-46.79442,3000,2026-04-23 04:32:00+00:00,ACTIVE,POINT(-46.79442 -20.23252),1815163865
SACRAMENTO,0.52,1.4,-20.17096,-46.95015,3000,2026-04-23 04:32:00+00:00,ACTIVE,POINT(-46.95015 -20.17096),1815164870
SÃO ROQUE DE MINAS,0.37,0.7,-20.19074,-46.88794,3000,2026-04-23 04:32:00+00:00,ACTIVE,POINT(-46.88794 -20.19074),1815167361
PARACATU,1.0,2.6,-17.16483,-46.83438,3000,2026-04-23 04:32:00+00:00,ACTIVE,POINT(-46.83438 -17.16483),1815167342
SÃO ROQUE DE MINAS,0.26,0.6,-20.18938,-46.73645,3000,2026-04-23 04:32:00+00:00,ACTIVE,POINT(-46.73645 -20.18938),1815165402
DELFINÓPOLIS,0.29,1.9,-20.23589,-46.79501,3000,2026-04-23 04:32:00+00:00,ACTIVE,POINT(-46.79501 -20.23589),1815167333
DELFINÓPOLIS,0.28,1.9,-20.23195,-46.79815,3000,2026-04-23 04:32:00+00:00,ACTIVE,POINT(-46.79815 -20.23195),1815167311
SÃO ROQUE DE MINAS,0.79,1.0,-20.18567,-46.89857,3000,2026-04-23 04:32:00+00:00,ACTIVE,POINT(-46.89857 -20.18567),1815167131
SÃO ROQUE DE MINAS,0.52,1.6,-20.23932,-46.7723,3000,2026-04-23 04:32:00+00:00,ACTIVE,POINT(-46.7723 -20.23932),1815167388
DELFINÓPOLIS,0.26,1.8,-20.19463,-46.90771,3000,2026-04-23 04:32:00+00:00,ACTIVE,POINT(-46.90771 -20.19463),1815168365
SÃO ROQUE DE MINAS,0.55,1.2,-20.23992,-46.76839,3000,2026-04-23 04:32:00+00:00,ACTIVE,POINT(-46.76839 -20.23992),1815164750
DELFINÓPOLIS,0.24,4.9,-20.20308,-46.89753,3000,2026-04-23 04:32:00+00:00,ACTIVE,POINT(-46.89753 -20.20308),1815164719
DELFINÓPOLIS,0.26,4.2,-20.1997,-46.89707,3000,2026-04-23 04:32:00+00:00,ACTIVE,POINT(-46.89707 -20.1997),1815167004
DELFINÓPOLIS,0.34,2.3,-20.23308,-46.7907,3000,2026-04-23 04:32:00+00:00,ACTIVE,POINT(-46.7907 -20.23308),1815166921
SÃO ROQUE DE MINAS,0.54,1.0,-20.18624,-46.89483,3000,2026-04-23 04:32:00+00:00,ACTIVE,POINT(-46.89483 -20.18624),1815164659
SÃO ROQUE DE MINAS,0.26,1.6,-20.2001,-46.73421,3000,2026-04-23 04:32:00+00:00,ACTIVE,POINT(-46.73421 -20.2001),1815166913
DELFINÓPOLIS,0.28,0.8,-20.24772,-46.78534,3000,2026-04-23 04:32:00+00:00,ACTIVE,POINT(-46.78534 -20.24772),1815166672
DELFINÓPOLIS,0.62,0.6,-20.19466,-46.8848,3000,2026-04-23 04:32:00+00:00,ACTIVE,POINT(-46.8848 -20.19466),1815166608
DELFINÓPOLIS,0.4,0.7,-20.19409,-46.88857,3000,2026-04-23 04:32:00+00:00,ACTIVE,POINT(-46.88857 -20.19409),1815166523
DELFINÓPOLIS,0.23,1.8,-20.17941,-46.93993,3000,2026-04-23 04:32:00+00:00,ACTIVE,POINT(-46.93993 -20.17941),1815166544
SÃO ROQUE DE MINAS,0.46,1.7,-20.24211,-46.77673,3000,2026-04-23 04:32:00+00:00,ACTIVE,POINT(-46.77673 -20.24211),1815166390
DELFINÓPOLIS,0.27,1.0,-20.20027,-46.89333,3000,2026-04-23 04:32:00+00:00,ACTIVE,POINT(-46.89333 -20.20027),1815164534
DELFINÓPOLIS,0.24,13.0,-20.20193,-46.90506,3000,2026-04-23 04:32:00+00:00,ACTIVE,POINT(-46.90506 -20.20193),1815166280
DELFINÓPOLIS,0.58,0.7,-20.19803,-46.88535,3000,2026-04-23 04:32:00+00:00,ACTIVE,POINT(-46.88535 -20.19803),1815164414
SACRAMENTO,0.69,3.0,-20.16146,-46.94465,3000,2026-04-23 04:32:00+00:00,ACTIVE,POINT(-46.94465 -20.16146),1815164369
DELFINÓPOLIS,0.24,2.2,-20.23815,-46.80291,3000,2026-04-23 04:32:00+00:00,ACTIVE,POINT(-46.80291 -20.23815),1815164354
SÃO ROQUE DE MINAS,0.22,0.9,-20.19672,-46.73367,3000,2026-04-23 04:32:00+00:00,ACTIVE,POINT(-46.73367 -20.19672),1815164320
DELFINÓPOLIS,0.72,1.0,-20.1879,-46.90662,3000,2026-04-23 04:32:00+00:00,ACTIVE,POINT(-46.90662 -20.1879),1815164337
DELFINÓPOLIS,0.24,1.8,-20.198,-46.90825,3000,2026-04-23 04:32:00+00:00,ACTIVE,POINT(-46.90825 -20.198),1815166084
SACRAMENTO,0.33,0.8,-20.17433,-46.95068,3000,2026-04-23 04:32:00+00:00,ACTIVE,POINT(-46.95068 -20.17433),1815166016
DELFINÓPOLIS,0.49,1.0,-20.19127,-46.90717,3000,2026-04-23 04:32:00+00:00,ACTIVE,POINT(-46.90717 -20.19127),1815166040
ITAMARANDIBA,0.08,0.6,-17.89887,-42.8588,3000,2026-04-23 04:32:00+00:00,ACTIVE,POINT(-42.8588 -17.89887),1815166027
SÃO ROQUE DE MINAS,0.29,1.6,-20.20348,-46.73476,3000,2026-04-23 04:32:00+00:00,ACTIVE,POINT(-46.73476 -20.20348),1815165980
DELFINÓPOLIS,0.25,1.9,-20.23533,-46.79871,3000,2026-04-23 04:32:00+00:00,ACTIVE,POINT(-46.79871 -20.23533),1815164288
DELFINÓPOLIS,0.24,1.8,-20.19519,-46.90403,3000,2026-04-23 04:32:00+00:00,ACTIVE,POINT(-46.90403 -20.19519),1815165861
DELFINÓPOLIS,0.3,0.8,-20.1777,-46.95119,3000,2026-04-23 04:32:00+00:00,ACTIVE,POINT(-46.95119 -20.1777),1815165822
SÃO ROQUE DE MINAS,0.32,1.2,-20.18681,-46.89108,3000,2026-04-23 04:32:00+00:00,ACTIVE,POINT(-46.89108 -20.18681),1815164193
DELFINÓPOLIS,0.24,4.2,-20.19913,-46.90082,3000,2026-04-23 04:32:00+00:00,ACTIVE,POINT(-46.90082 -20.19913),1815167039
DELFINÓPOLIS,0.24,2.2,-20.23758,-46.80666,3000,2026-04-23 04:32:00+00:00,ACTIVE,POINT(-46.80666 -20.23758),1815164182
DELFINÓPOLIS,0.23,0.8,-20.17827,-46.94742,3000,2026-04-23 04:32:00+00:00,ACTIVE,POINT(-46.94742 -20.17827),1815168477
JOÃO PINHEIRO,0.85,0.1,-18.11802,-45.76544,3000,2026-04-23 04:51:00+00:00,ACTIVE,POINT(-45.76544 -18.11802),1815164765
JOÃO PINHEIRO,0.86,0.1,-18.12349,-45.76052,3000,2026-04-23 04:51:00+00:00,ACTIVE,POINT(-45.76052 -18.12349),1815164244
PARACATU,1.0,3.1,-17.16768,-46.83484,3000,2026-04-23 04:51:00+00:00,ACTIVE,POINT(-46.83484 -17.16768),1815168524
DELFINÓPOLIS,0.24,2.5,-20.19494,-46.90581,3000,2026-04-23 04:53:00+00:00,ACTIVE,POINT(-46.90581 -20.19494),1815168401
DELFINÓPOLIS,0.24,1.3,-20.20366,-46.90296,3000,2026-04-23 04:53:00+00:00,ACTIVE,POINT(-46.90296 -20.20366),1815167256
SÃO ROQUE DE MINAS,0.22,0.8,-20.19667,-46.73009,3000,2026-04-23 04:53:00+00:00,ACTIVE,POINT(-46.73009 -20.19667),1815168249
DELFINÓPOLIS,0.23,1.2,-20.17692,-46.93964,3000,2026-04-23 04:53:00+00:00,ACTIVE,POINT(-46.93964 -20.17692),1815165468
DELFINÓPOLIS,0.27,0.5,-20.2013,-46.89172,3000,2026-04-23 04:53:00+00:00,ACTIVE,POINT(-46.89172 -20.2013),1815167909
DELFINÓPOLIS,0.24,3.2,-20.20016,-46.90133,3000,2026-04-23 04:53:00+00:00,ACTIVE,POINT(-46.90133 -20.20016),1815165158
SACRAMENTO,0.7,2.5,-20.17054,-46.9542,3000,2026-04-23 04:53:00+00:00,ACTIVE,POINT(-46.9542 -20.17054),1815165245
DELFINÓPOLIS,0.24,1.7,-20.23861,-46.80066,3000,2026-04-23 04:53:00+00:00,ACTIVE,POINT(-46.80066 -20.23861),1815163913
DELFINÓPOLIS,0.29,1.7,-20.23442,-46.79593,3000,2026-04-23 04:53:00+00:00,ACTIVE,POINT(-46.79593 -20.23442),1815165128
DELFINÓPOLIS,0.59,2.5,-20.18981,-46.90964,3000,2026-04-23 04:53:00+00:00,ACTIVE,POINT(-46.90964 -20.18981),1815167948
DELFINÓPOLIS,0.29,1.6,-20.23636,-46.79467,3000,2026-04-23 04:53:00+00:00,ACTIVE,POINT(-46.79467 -20.23636),1815165082
DELFINÓPOLIS,0.26,3.2,-20.20074,-46.89644,3000,2026-04-23 04:53:00+00:00,ACTIVE,POINT(-46.89644 -20.20074),1815165024
DELFINÓPOLIS,0.86,1.9,-20.18571,-46.90469,3000,2026-04-23 04:53:00+00:00,ACTIVE,POINT(-46.90469 -20.18571),1815168133
DELFINÓPOLIS,0.26,1.4,-20.23336,-46.80537,3000,2026-04-23 04:53:00+00:00,ACTIVE,POINT(-46.80537 -20.23336),1815164972
SÃO ROQUE DE MINAS,0.24,0.8,-20.19131,-46.7355,3000,2026-04-23 04:53:00+00:00,ACTIVE,POINT(-46.7355 -20.19131),1815167544
SÃO ROQUE DE MINAS,0.45,2.2,-20.23729,-46.77024,3000,2026-04-23 04:53:00+00:00,ACTIVE,POINT(-46.77024 -20.23729),1815165305
DELFINÓPOLIS,0.48,1.2,-20.19714,-46.8872,3000,2026-04-23 04:53:00+00:00,ACTIVE,POINT(-46.8872 -20.19714),1815167513
SÃO ROQUE DE MINAS,0.26,2.3,-20.20072,-46.73599,3000,2026-04-23 04:53:00+00:00,ACTIVE,POINT(-46.73599 -20.20072),1815164895
SÃO ROQUE DE MINAS,0.45,1.1,-20.23876,-46.77451,3000,2026-04-23 04:53:00+00:00,ACTIVE,POINT(-46.77451 -20.23876),1815167409
DELFINÓPOLIS,0.26,1.7,-20.23909,-46.79633,3000,2026-04-23 04:53:00+00:00,ACTIVE,POINT(-46.79633 -20.23909),1815164819
DELFINÓPOLIS,0.23,3.1,-20.17577,-46.94942,3000,2026-04-23 04:53:00+00:00,ACTIVE,POINT(-46.94942 -20.17577),1815167199
DELFINÓPOLIS,0.24,3.0,-20.19961,-46.906,3000,2026-04-23 04:53:00+00:00,ACTIVE,POINT(-46.906 -20.19961),1815167153
